id,complaint_id,fraud_type,amount,mule_account_id,withdrawal_atm_id,withdrawal_lat,withdrawal_long,location_name,timestamp,status
1476,CMP11475,Matrimonial Scam,8224,MULE_RAND_4935,ATM_GEN_19910,25.92127,86.79271,"Madhipura, India",2025-07-01 03:50:22,Open
1477,CMP11476,Matrimonial Scam,90652,MULE_RAND_3828,ATM_GEN_80090,33.37526,74.3092,"Rajaori, India",2025-04-14 21:01:00,Open
1478,CMP11477,Investment Scam,472687,MULE_RINGLEADER_01,ATM_DEL_03,28.631588977323666,77.22015591204206,Barakhamba Road,2025-06-24 14:32:18,Open
1479,CMP11478,UPI Phishing,12791,MULE_BLR_418,ATM_BLR_3164,12.961366134443649,77.57694697845716,Bangalore Urban,2025-04-07 06:46:17,Open
1480,CMP11479,Job Scam,72692,MULE_RAND_6976,ATM_GEN_89454,11.93381,79.82979,"Puducherry, India",2025-02-07 14:21:00,Open
1481,CMP11480,Matrimonial Scam,99907,MULE_RAND_6055,ATM_GEN_35452,34.08565,74.80555,"Srinagar, India",2025-04-23 16:58:18,Open
1482,CMP11481,Investment Scam,308571,MULE_RINGLEADER_01,ATM_DEL_03,28.63220676284914,77.22028455245594,Barakhamba Road,2025-05-30 04:32:09,Open
1483,CMP11482,UPI Phishing,8016,MULE_BLR_429,ATM_BLR_2658,12.976421953411528,77.60900514295216,Bangalore Urban,2025-08-27 23:44:00,Open
1484,CMP11483,Investment Scam,142593,MULE_RINGLEADER_02,ATM_DEL_01,28.631427527470862,77.21622286583015,Connaught Place Block A,2025-06-12 09:17:53,Open
1485,CMP11484,Job Scam,79338,MULE_RAND_6038,ATM_GEN_28404,24.05979,77.40858,"Leteri, India",2025-03-04 00:30:31,Open
1486,CMP11485,UPI Phishing,12797,MULE_BLR_309,ATM_BLR_8091,12.983898794192362,77.58841177153533,Bangalore Urban,2025-11-12 22:09:47,Open
1487,CMP11486,Matrimonial Scam,63149,MULE_RAND_5919,ATM_GEN_62426,26.76628,83.36889,"Gorakhpur, India",2025-08-13 08:26:00,Open
1488,CMP11487,Job Scam,16081,MULE_RAND_5713,ATM_GEN_42022,29.22254,79.5286,"Haldwani, India",2025-03-15 17:22:55,Open
1489,CMP11488,Lottery Fraud,78672,MULE_RAND_7630,ATM_GEN_71721,10.12268,77.54372,"Periyakulam, India",2025-07-13 12:10:17,Open
1490,CMP11489,Job Scam,90632,MULE_RAND_7315,ATM_GEN_80585,22.10194,85.37752,"Barbil, India",2025-07-01 07:01:56,Open
1491,CMP11490,Job Scam,99422,MULE_RAND_3085,ATM_GEN_33100,23.49668,86.68363,"Adra, India",2025-04-30 19:48:20,Open
1492,CMP11491,UPI Phishing,13996,MULE_BLR_323,ATM_BLR_2760,12.959504097517515,77.57709644910197,Bangalore Urban,2025-07-13 03:49:37,Open
1493,CMP11492,Lottery Fraud,10082,MULE_RAND_5520,ATM_GEN_73158,9.82564,78.25795,"Tiruppuvanam, India",2025-02-04 23:19:06,Open
1494,CMP11493,Matrimonial Scam,32044,MULE_RAND_9237,ATM_GEN_28518,14.46693,75.92694,"Davangere, India",2025-07-16 07:05:01,Open
1495,CMP11494,Matrimonial Scam,2981,MULE_RAND_6645,ATM_GEN_46658,26.32293,91.00632,"Barpeta, India",2025-04-04 11:45:12,Open
1496,CMP11495,Lottery Fraud,49440,MULE_RAND_5093,ATM_GEN_12524,28.98002,77.70636,"Meerut, India",2025-08-15 13:09:40,Open
1497,CMP11496,UPI Phishing,15822,MULE_BLR_779,ATM_BLR_1657,12.956781976881544,77.57975009242182,Bangalore Urban,2025-05-18 01:13:14,Open
1498,CMP11497,Lottery Fraud,4536,MULE_RAND_1595,ATM_GEN_51269,34.08565,74.80555,"Srinagar, India",2025-01-20 15:04:14,Open
1499,CMP11498,Investment Scam,50137,MULE_RINGLEADER_01,ATM_DEL_02,28.628517411174222,77.21913733569184,Connaught Place Block B,2025-04-20 06:25:52,Open
1500,CMP11499,Job Scam,3393,MULE_RAND_8332,ATM_GEN_55763,23.49668,86.68363,"Adra, India",2025-08-21 01:16:42,Open
1501,CMP11500,Lottery Fraud,61475,MULE_RAND_9327,ATM_GEN_67539,21.59983,71.21169,"Amreli, India",2025-04-21 23:22:04,Open
1502,CMP11501,Job Scam,47002,MULE_RAND_2041,ATM_GEN_46800,9.57046,76.32756,"Kalavoor, India",2025-01-04 04:13:08,Open
1503,CMP11502,Investment Scam,60078,MULE_RINGLEADER_02,ATM_DEL_03,28.63236762879577,77.22010261707882,Barakhamba Road,2025-02-11 17:56:43,Open
1504,CMP11503,Investment Scam,51726,MULE_RINGLEADER_01,ATM_DEL_02,28.628500962826443,77.21943701493086,Connaught Place Block B,2025-06-17 08:32:16,Open
1505,CMP11504,Investment Scam,62284,MULE_RINGLEADER_01,ATM_DEL_02,28.62875519230547,77.21915320482604,Connaught Place Block B,2025-02-22 00:21:50,Open
1506,CMP11505,Job Scam,79692,MULE_RAND_1848,ATM_GEN_54768,22.75218,72.68533,"Kheda, India",2025-10-10 12:51:59,Open
1507,CMP11506,Job Scam,36559,MULE_RAND_9334,ATM_GEN_86323,19.21667,73.08333,"Dombivli, India",2025-10-24 15:39:39,Open
1508,CMP11507,Investment Scam,155554,MULE_RINGLEADER_02,ATM_DEL_01,28.631061275541203,77.21632646141131,Connaught Place Block A,2025-06-06 14:36:01,Open
1509,CMP11508,Job Scam,7809,MULE_RAND_3215,ATM_GEN_79043,19.21667,73.08333,"Dombivli, India",2025-01-18 13:41:22,Open
1510,CMP11509,UPI Phishing,8503,MULE_BLR_207,ATM_BLR_2091,12.98456355470388,77.59121700003203,Bangalore Urban,2025-06-05 13:41:28,Open
1511,CMP11510,Job Scam,58935,MULE_RAND_2598,ATM_GEN_31921,34.08565,74.80555,"Srinagar, India",2025-08-10 11:24:36,Open
1512,CMP11511,Matrimonial Scam,34995,MULE_RAND_7886,ATM_GEN_56451,18.18158,76.03889,"Osmanabad, India",2025-05-21 18:57:59,Open
1513,CMP11512,Matrimonial Scam,20513,MULE_RAND_7520,ATM_GEN_78798,11.00599,77.5609,"Kangayam, India",2025-01-29 13:21:56,Open
1514,CMP11513,Job Scam,82041,MULE_RAND_5541,ATM_GEN_35744,25.75728,75.37991,"Deoli, India",2025-07-15 20:00:07,Open
1515,CMP11514,Job Scam,21800,MULE_RAND_1167,ATM_GEN_25876,15.45144,78.14797,"Betamcherla, India",2025-10-24 20:45:45,Open
1516,CMP11515,Job Scam,96721,MULE_RAND_3622,ATM_GEN_85492,29.21399,78.95693,"Kashipur, India",2025-11-17 12:27:32,Open
1517,CMP11516,Lottery Fraud,86294,MULE_RAND_5730,ATM_GEN_44560,33.37526,74.3092,"Rajaori, India",2025-02-19 23:13:46,Open
1518,CMP11517,UPI Phishing,15670,MULE_BLR_296,ATM_BLR_1459,12.958268324079109,77.61185813617922,Bangalore Urban,2025-02-07 13:08:12,Open
1519,CMP11518,UPI Phishing,3631,MULE_BLR_700,ATM_BLR_2830,12.98254581715722,77.60807092999043,Bangalore Urban,2025-06-02 23:26:55,Open
1520,CMP11519,UPI Phishing,3137,MULE_BLR_291,ATM_BLR_4705,12.965763696523055,77.59202711625592,Bangalore Urban,2025-05-25 22:27:38,Open
1521,CMP11520,Job Scam,56465,MULE_RAND_9783,ATM_GEN_22421,21.53889,71.57737,"Gariadhar, India",2025-08-05 15:22:10,Open
1522,CMP11521,Matrimonial Scam,1977,MULE_RAND_3034,ATM_GEN_79086,19.21667,73.08333,"Dombivli, India",2025-10-21 04:47:07,Open
1523,CMP11522,Job Scam,74706,MULE_RAND_6133,ATM_GEN_46923,11.93381,79.82979,"Puducherry, India",2025-03-19 07:21:14,Open
1524,CMP11523,Matrimonial Scam,69931,MULE_RAND_8401,ATM_GEN_68510,22.10194,85.37752,"Barbil, India",2025-06-05 21:11:55,Open
1525,CMP11524,Job Scam,71973,MULE_RAND_5532,ATM_GEN_49227,22.4711,88.1453,"Pujali, India",2025-01-16 15:12:10,Open
1526,CMP11525,Lottery Fraud,4996,MULE_RAND_1101,ATM_GEN_68809,26.11527,86.59509,"Supaul, India",2025-01-16 02:42:16,Open
1527,CMP11526,Lottery Fraud,99237,MULE_RAND_7584,ATM_GEN_50709,18.51957,73.85535,"Pune, India",2025-10-05 03:09:29,Open
1528,CMP11527,Lottery Fraud,7713,MULE_RAND_8655,ATM_GEN_30052,12.25282,79.41727,"Gingee, India",2025-11-09 05:30:17,Open
1529,CMP11528,UPI Phishing,11997,MULE_BLR_985,ATM_BLR_7728,12.98792766579427,77.57751191098527,Bangalore Urban,2025-07-03 23:36:55,Open
1530,CMP11529,Lottery Fraud,52510,MULE_RAND_6441,ATM_GEN_78655,17.34769,78.55757,"Lal Bahadur Nagar, India",2025-06-27 11:26:31,Open
1531,CMP11530,Investment Scam,217059,MULE_RINGLEADER_01,ATM_DEL_01,28.63149222184164,77.216203809338,Connaught Place Block A,2025-02-27 20:13:39,Open
1532,CMP11531,Investment Scam,100429,MULE_RINGLEADER_02,ATM_DEL_02,28.629006325405893,77.21862844012088,Connaught Place Block B,2025-08-24 10:45:27,Open
1533,CMP11532,Lottery Fraud,38711,MULE_RAND_6196,ATM_GEN_51934,22.10194,85.37752,"Barbil, India",2025-02-24 06:51:11,Open
1534,CMP11533,UPI Phishing,4054,MULE_BLR_718,ATM_BLR_8002,12.962590467035229,77.60622384749041,Bangalore Urban,2025-05-08 08:51:47,Open
1535,CMP11534,Investment Scam,102667,MULE_RINGLEADER_01,ATM_DEL_01,28.631017522051955,77.21700814869314,Connaught Place Block A,2025-08-27 02:12:32,Open
1536,CMP11535,Job Scam,47057,MULE_RAND_8939,ATM_GEN_85240,29.22254,79.5286,"Haldwani, India",2025-03-05 02:37:43,Open
1537,CMP11536,UPI Phishing,11945,MULE_BLR_859,ATM_BLR_8391,12.955476524406452,77.59872742067752,Bangalore Urban,2025-06-02 14:36:07,Open
1538,CMP11537,Investment Scam,455676,MULE_RINGLEADER_01,ATM_DEL_02,28.629191977458564,77.21943148962404,Connaught Place Block B,2025-08-28 10:12:03,Open
1539,CMP11538,UPI Phishing,7955,MULE_BLR_398,ATM_BLR_7806,12.957344812828174,77.59254259615007,Bangalore Urban,2025-10-15 02:57:21,Open
1540,CMP11539,UPI Phishing,12757,MULE_BLR_727,ATM_BLR_2599,12.987908398054863,77.58455713210935,Bangalore Urban,2025-11-24 05:37:09,Open
1541,CMP11540,Job Scam,52825,MULE_RAND_6058,ATM_GEN_80232,26.2649,81.54855,"Jais, India",2025-08-19 13:54:53,Open
1542,CMP11541,Lottery Fraud,25251,MULE_RAND_3505,ATM_GEN_86197,21.53889,71.57737,"Gariadhar, India",2025-07-17 00:31:06,Open
1543,CMP11542,UPI Phishing,11924,MULE_BLR_454,ATM_BLR_4947,12.968400904871418,77.5993196581701,Bangalore Urban,2025-11-18 16:12:59,Open
1544,CMP11543,Job Scam,36204,MULE_RAND_7924,ATM_GEN_10030,22.10194,85.37752,"Barbil, India",2025-07-26 17:46:00,Open
1545,CMP11544,UPI Phishing,10166,MULE_BLR_224,ATM_BLR_7736,12.965480354198608,77.61102800404443,Bangalore Urban,2025-07-10 05:42:06,Open
1546,CMP11545,UPI Phishing,8889,MULE_BLR_628,ATM_BLR_9093,12.961228661526672,77.58698081981592,Bangalore Urban,2025-10-03 05:56:01,Open
1547,CMP11546,Investment Scam,299738,MULE_RINGLEADER_02,ATM_DEL_02,28.62888902299838,77.21860030672974,Connaught Place Block B,2025-08-07 14:50:03,Open
1548,CMP11547,Lottery Fraud,86408,MULE_RAND_8127,ATM_GEN_67006,26.2649,81.54855,"Jais, India",2025-07-04 10:19:11,Open
1549,CMP11548,Lottery Fraud,64501,MULE_RAND_8243,ATM_GEN_66290,9.82564,78.25795,"Tiruppuvanam, India",2025-05-24 01:20:37,Open
1550,CMP11549,Matrimonial Scam,84868,MULE_RAND_9084,ATM_GEN_77897,12.25282,79.41727,"Gingee, India",2025-09-19 16:19:50,Open
1551,CMP11550,UPI Phishing,11636,MULE_BLR_163,ATM_BLR_3420,12.951877480269964,77.61119337300804,Bangalore Urban,2025-02-12 13:35:19,Open
1552,CMP11551,Matrimonial Scam,9154,MULE_RAND_7370,ATM_GEN_73255,27.9247,78.40102,"Chharra, India",2025-08-15 16:29:53,Open
1553,CMP11552,Investment Scam,452867,MULE_RINGLEADER_02,ATM_DEL_03,28.631599383695733,77.2202274719284,Barakhamba Road,2025-04-30 11:45:54,Open
1554,CMP11553,Matrimonial Scam,40330,MULE_RAND_1640,ATM_GEN_60867,25.49043,85.94001,"Teghra, India",2025-08-20 19:36:03,Open
1555,CMP11554,Job Scam,7055,MULE_RAND_9865,ATM_GEN_73517,21.59983,71.21169,"Amreli, India",2025-04-14 02:55:22,Open
1556,CMP11555,Matrimonial Scam,32543,MULE_RAND_4425,ATM_GEN_40247,30.21121,74.4818,"Malaut, India",2025-10-08 03:56:11,Open
1557,CMP11556,Investment Scam,73789,MULE_RINGLEADER_02,ATM_DEL_01,28.631569087762834,77.21699843093376,Connaught Place Block A,2025-01-20 22:39:53,Open
1558,CMP11557,Matrimonial Scam,29166,MULE_RAND_3396,ATM_GEN_93597,10.10649,76.35484,"Alwaye, India",2025-03-08 05:17:15,Open
1559,CMP11558,Lottery Fraud,20807,MULE_RAND_2804,ATM_GEN_55831,23.18,88.58,"Aistala, India",2025-09-02 06:56:24,Open
1560,CMP11559,Job Scam,26587,MULE_RAND_4725,ATM_GEN_22817,12.1277,78.15794,"Dharmapuri, India",2025-02-27 09:22:09,Open
1561,CMP11560,Lottery Fraud,20466,MULE_RAND_9636,ATM_GEN_52879,24.05979,77.40858,"Leteri, India",2025-01-13 06:15:30,Open
1562,CMP11561,Matrimonial Scam,95066,MULE_RAND_6721,ATM_GEN_78970,26.44931,91.61356,"Rangia, India",2025-03-16 02:14:19,Open
1563,CMP11562,UPI Phishing,13824,MULE_BLR_866,ATM_BLR_2567,12.980916366142198,77.58090648875114,Bangalore Urban,2025-01-08 08:30:32,Open
1564,CMP11563,Matrimonial Scam,11515,MULE_RAND_9331,ATM_GEN_21814,19.30157,72.85107,"Bhayandar, India",2025-05-02 19:49:33,Open
1565,CMP11564,UPI Phishing,7554,MULE_BLR_408,ATM_BLR_5438,12.96654430741778,77.60573802155209,Bangalore Urban,2025-06-12 15:18:55,Open
1566,CMP11565,Job Scam,9669,MULE_RAND_1199,ATM_GEN_23175,28.71271,77.656,"Pilkhua, India",2025-06-10 09:04:01,Open
1567,CMP11566,Lottery Fraud,49385,MULE_RAND_6802,ATM_GEN_72754,30.81383,75.16878,"Moga, India",2025-06-09 08:59:40,Open
1568,CMP11567,Job Scam,19017,MULE_RAND_9754,ATM_GEN_38556,22.4711,88.1453,"Pujali, India",2025-10-28 23:15:55,Open
1569,CMP11568,Investment Scam,223904,MULE_RINGLEADER_01,ATM_DEL_03,28.632168597756024,77.22018898603862,Barakhamba Road,2025-08-26 11:23:18,Open
1570,CMP11569,Lottery Fraud,71362,MULE_RAND_2339,ATM_GEN_19457,21.59983,71.21169,"Amreli, India",2025-10-13 18:30:01,Open
1571,CMP11570,Lottery Fraud,63286,MULE_RAND_4515,ATM_GEN_89192,25.92493,73.66633,"Sojat, India",2025-10-02 02:18:07,Open
1572,CMP11571,UPI Phishing,17062,MULE_BLR_460,ATM_BLR_7623,12.975904767886767,77.60475884161963,Bangalore Urban,2025-02-23 15:01:19,Open
1573,CMP11572,UPI Phishing,11949,MULE_BLR_701,ATM_BLR_9373,12.956213507868773,77.58297160827466,Bangalore Urban,2025-07-21 10:28:40,Open
1574,CMP11573,Job Scam,75455,MULE_RAND_7242,ATM_GEN_34122,30.81383,75.16878,"Moga, India",2025-08-06 19:50:37,Open
1575,CMP11574,Lottery Fraud,38311,MULE_RAND_3879,ATM_GEN_62508,26.76628,83.36889,"Gorakhpur, India",2025-09-15 04:24:04,Open
1576,CMP11575,Job Scam,27263,MULE_RAND_4197,ATM_GEN_59412,10.10649,76.35484,"Alwaye, India",2025-07-24 01:48:07,Open
1577,CMP11576,Matrimonial Scam,77442,MULE_RAND_6282,ATM_GEN_53485,12.1277,78.15794,"Dharmapuri, India",2025-05-02 20:23:10,Open
1578,CMP11577,Matrimonial Scam,66304,MULE_RAND_5077,ATM_GEN_41629,20.88098,75.11937,"Parola, India",2025-06-28 12:22:28,Open
1579,CMP11578,Job Scam,2502,MULE_RAND_3381,ATM_GEN_86924,9.57046,76.32756,"Kalavoor, India",2025-05-13 22:43:08,Open
1580,CMP11579,Lottery Fraud,98791,MULE_RAND_9121,ATM_GEN_99299,17.54907,82.85749,"Elamanchili, India",2025-09-20 11:33:06,Open
1581,CMP11580,Job Scam,30517,MULE_RAND_9629,ATM_GEN_43355,22.75218,72.68533,"Kheda, India",2025-08-25 22:19:33,Open
1582,CMP11581,Job Scam,80371,MULE_RAND_3956,ATM_GEN_21082,10.10649,76.35484,"Alwaye, India",2025-03-16 16:01:54,Open
1583,CMP11582,Investment Scam,169222,MULE_RINGLEADER_01,ATM_DEL_01,28.631784729449194,77.21651629514564,Connaught Place Block A,2025-04-06 17:43:29,Open
1584,CMP11583,Investment Scam,214940,MULE_RINGLEADER_01,ATM_DEL_01,28.631096827261736,77.21696734237823,Connaught Place Block A,2025-04-19 08:31:41,Open
1585,CMP11584,Investment Scam,182277,MULE_RINGLEADER_01,ATM_DEL_03,28.631906019535077,77.21972800122577,Barakhamba Road,2025-08-05 17:44:40,Open
1586,CMP11585,Matrimonial Scam,21117,MULE_RAND_4026,ATM_GEN_53488,26.2649,81.54855,"Jais, India",2025-03-29 07:54:45,Open
1587,CMP11586,UPI Phishing,5762,MULE_BLR_314,ATM_BLR_8643,12.981608374824015,77.59136952382507,Bangalore Urban,2025-04-26 13:58:07,Open
1588,CMP11587,Investment Scam,285724,MULE_RINGLEADER_01,ATM_DEL_01,28.63166836804677,77.21655924549228,Connaught Place Block A,2025-10-27 11:51:54,Open
1589,CMP11588,Matrimonial Scam,6391,MULE_RAND_1982,ATM_GEN_97617,11.00599,77.5609,"Kangayam, India",2025-10-01 18:09:10,Open
1590,CMP11589,Job Scam,20189,MULE_RAND_7423,ATM_GEN_74107,30.81383,75.16878,"Moga, India",2025-09-26 01:30:08,Open
1591,CMP11590,Lottery Fraud,47465,MULE_RAND_4794,ATM_GEN_60244,24.41288,76.56719,"Aklera, India",2025-05-04 03:02:02,Open
1592,CMP11591,Job Scam,50533,MULE_RAND_7794,ATM_GEN_30263,10.10649,76.35484,"Alwaye, India",2025-05-16 11:04:52,Open
1593,CMP11592,Lottery Fraud,59665,MULE_RAND_8233,ATM_GEN_23237,29.21399,78.95693,"Kashipur, India",2025-04-22 18:23:29,Open
1594,CMP11593,Lottery Fraud,46365,MULE_RAND_9509,ATM_GEN_67755,33.37526,74.3092,"Rajaori, India",2025-08-11 17:11:28,Open
1595,CMP11594,Lottery Fraud,63790,MULE_RAND_2908,ATM_GEN_70907,12.1277,78.15794,"Dharmapuri, India",2025-06-03 05:18:32,Open
1596,CMP11595,Matrimonial Scam,80505,MULE_RAND_2944,ATM_GEN_96295,15.73628,75.96976,"Gajendragarh, India",2025-10-28 05:28:54,Open
1597,CMP11596,Matrimonial Scam,64323,MULE_RAND_4730,ATM_GEN_91588,11.93381,79.82979,"Puducherry, India",2025-04-23 19:12:53,Open
1598,CMP11597,UPI Phishing,7456,MULE_BLR_332,ATM_BLR_9886,12.97517423167865,77.60261807160953,Bangalore Urban,2025-01-17 08:05:17,Open
1599,CMP11598,Lottery Fraud,51111,MULE_RAND_6500,ATM_GEN_43440,11.00599,77.5609,"Kangayam, India",2025-10-05 08:16:45,Open
1600,CMP11599,UPI Phishing,14403,MULE_BLR_377,ATM_BLR_1141,12.962819249882342,77.5887279699453,Bangalore Urban,2025-01-31 16:36:27,Open
1601,CMP11600,Matrimonial Scam,61529,MULE_RAND_3375,ATM_GEN_18796,15.73628,75.96976,"Gajendragarh, India",2025-06-21 19:14:39,Open
1602,CMP11601,Matrimonial Scam,35724,MULE_RAND_8701,ATM_GEN_19320,21.34222,71.30633,"Kundla, India",2025-10-18 05:41:58,Open
1603,CMP11602,Investment Scam,469233,MULE_RINGLEADER_01,ATM_DEL_02,28.628871345062336,77.21897786080466,Connaught Place Block B,2025-07-06 01:20:32,Open
1604,CMP11603,Job Scam,35462,MULE_RAND_7341,ATM_GEN_61977,28.98002,77.70636,"Meerut, India",2025-03-20 11:24:37,Open
1605,CMP11604,Matrimonial Scam,25460,MULE_RAND_7217,ATM_GEN_93904,9.57046,76.32756,"Kalavoor, India",2025-04-16 07:08:24,Open
1606,CMP11605,UPI Phishing,13367,MULE_BLR_575,ATM_BLR_8168,12.981404071881537,77.57862313078658,Bangalore Urban,2025-08-07 06:23:15,Open
1607,CMP11606,Investment Scam,333410,MULE_RINGLEADER_02,ATM_DEL_01,28.63179247431562,77.21682837181224,Connaught Place Block A,2025-09-28 08:47:12,Open
1608,CMP11607,Matrimonial Scam,64294,MULE_RAND_1066,ATM_GEN_49158,23.1959,86.51499,"Kenda, India",2025-02-23 07:28:36,Open
1609,CMP11608,Investment Scam,222884,MULE_RINGLEADER_02,ATM_DEL_01,28.631766158333633,77.21627737382512,Connaught Place Block A,2025-02-12 10:03:55,Open
1610,CMP11609,Investment Scam,220259,MULE_RINGLEADER_01,ATM_DEL_01,28.631735548976774,77.21712804979452,Connaught Place Block A,2025-08-28 02:31:33,Open
1611,CMP11610,Investment Scam,471543,MULE_RINGLEADER_01,ATM_DEL_03,28.63176448381278,77.21957737034046,Barakhamba Road,2025-10-15 17:36:15,Open
1612,CMP11611,Job Scam,63012,MULE_RAND_5212,ATM_GEN_31985,25.92127,86.79271,"Madhipura, India",2025-04-05 03:52:21,Open
1613,CMP11612,Matrimonial Scam,6216,MULE_RAND_2220,ATM_GEN_64654,34.08565,74.80555,"Srinagar, India",2025-09-18 03:18:18,Open
1614,CMP11613,Job Scam,72250,MULE_RAND_3364,ATM_GEN_99961,23.18,88.58,"Aistala, India",2025-03-29 15:24:43,Open
1615,CMP11614,UPI Phishing,10401,MULE_BLR_786,ATM_BLR_1714,12.97531302472305,77.60165447319194,Bangalore Urban,2025-09-05 18:04:27,Open
1616,CMP11615,Job Scam,50553,MULE_RAND_1356,ATM_GEN_96779,30.21121,74.4818,"Malaut, India",2025-01-21 09:15:09,Open
1617,CMP11616,Job Scam,4301,MULE_RAND_7670,ATM_GEN_92315,25.87498,86.59611,"Saharsa, India",2025-06-10 12:14:52,Open
1618,CMP11617,Job Scam,77082,MULE_RAND_9024,ATM_GEN_26178,12.25282,79.41727,"Gingee, India",2025-10-06 14:15:42,Open
1619,CMP11618,Lottery Fraud,90410,MULE_RAND_7833,ATM_GEN_58395,21.59983,71.21169,"Amreli, India",2025-02-09 01:08:47,Open
1620,CMP11619,UPI Phishing,11667,MULE_BLR_792,ATM_BLR_4029,12.974005773211005,77.58501707110837,Bangalore Urban,2025-09-22 13:10:10,Open
1621,CMP11620,Lottery Fraud,79085,MULE_RAND_5489,ATM_GEN_81186,18.51957,73.85535,"Pune, India",2025-01-03 00:17:40,Open
1622,CMP11621,UPI Phishing,13846,MULE_BLR_256,ATM_BLR_5945,12.95827949476362,77.6006064660699,Bangalore Urban,2025-08-02 17:39:27,Open
1623,CMP11622,UPI Phishing,14678,MULE_BLR_299,ATM_BLR_9499,12.9537586776015,77.57855523052662,Bangalore Urban,2025-03-03 08:07:03,Open
1624,CMP11623,Job Scam,10864,MULE_RAND_6909,ATM_GEN_20222,15.5439,73.7553,"Calangute, India",2025-09-11 13:24:06,Open
1625,CMP11624,UPI Phishing,4681,MULE_BLR_312,ATM_BLR_7894,12.978698480346422,77.57880415739257,Bangalore Urban,2025-07-04 17:50:31,Open
1626,CMP11625,UPI Phishing,3111,MULE_BLR_342,ATM_BLR_6503,12.968430451141094,77.60778765152432,Bangalore Urban,2025-07-05 10:08:33,Open
1627,CMP11626,UPI Phishing,3362,MULE_BLR_186,ATM_BLR_3722,12.971243859429576,77.60186504177696,Bangalore Urban,2025-09-10 15:27:36,Open
1628,CMP11627,Investment Scam,406669,MULE_RINGLEADER_01,ATM_DEL_02,28.629388446636302,77.21877584571342,Connaught Place Block B,2025-03-19 11:03:51,Open
1629,CMP11628,Investment Scam,125824,MULE_RINGLEADER_02,ATM_DEL_01,28.6317028909267,77.21630690500714,Connaught Place Block A,2025-10-21 13:36:06,Open
1630,CMP11629,Lottery Fraud,37318,MULE_RAND_2388,ATM_GEN_81030,11.00599,77.5609,"Kangayam, India",2025-05-05 17:29:59,Open
1631,CMP11630,Lottery Fraud,81079,MULE_RAND_4493,ATM_GEN_68319,11.00599,77.5609,"Kangayam, India",2025-09-08 20:12:17,Open
1632,CMP11631,UPI Phishing,6705,MULE_BLR_194,ATM_BLR_5974,12.985313059708107,77.596052217528,Bangalore Urban,2025-01-23 23:26:06,Open
1633,CMP11632,Job Scam,25771,MULE_RAND_4124,ATM_GEN_40718,21.46527,83.97573,"Sambalpur, India",2025-09-11 07:51:53,Open
1634,CMP11633,Lottery Fraud,62710,MULE_RAND_9459,ATM_GEN_58396,30.21121,74.4818,"Malaut, India",2025-07-27 19:58:50,Open
1635,CMP11634,Lottery Fraud,48743,MULE_RAND_2453,ATM_GEN_89986,12.04161,75.35927,"Talipparamba, India",2025-03-09 23:43:19,Open
1636,CMP11635,Lottery Fraud,63516,MULE_RAND_7924,ATM_GEN_20283,27.9247,78.40102,"Chharra, India",2025-11-22 07:02:36,Open
1637,CMP11636,Investment Scam,337212,MULE_RINGLEADER_02,ATM_DEL_02,28.629212134359044,77.21883738607886,Connaught Place Block B,2025-03-10 06:28:10,Open
1638,CMP11637,Job Scam,35399,MULE_RAND_1000,ATM_GEN_23748,12.04161,75.35927,"Talipparamba, India",2025-11-21 17:58:43,Open
1639,CMP11638,Investment Scam,452167,MULE_RINGLEADER_01,ATM_DEL_01,28.63189584765826,77.21706356761416,Connaught Place Block A,2025-06-04 04:15:27,Open
1640,CMP11639,Lottery Fraud,50988,MULE_RAND_9298,ATM_GEN_52458,23.49668,86.68363,"Adra, India",2025-03-14 08:33:00,Open
1641,CMP11640,UPI Phishing,15521,MULE_BLR_465,ATM_BLR_7646,12.957112309285888,77.59520245056851,Bangalore Urban,2025-10-18 21:12:56,Open
1642,CMP11641,Investment Scam,157396,MULE_RINGLEADER_02,ATM_DEL_01,28.631043421149105,77.21712499904136,Connaught Place Block A,2025-04-23 10:01:39,Open
1643,CMP11642,Lottery Fraud,20950,MULE_RAND_2670,ATM_GEN_10905,12.04161,75.35927,"Talipparamba, India",2025-01-04 14:22:34,Open
1644,CMP11643,UPI Phishing,15675,MULE_BLR_974,ATM_BLR_5122,12.971426809400848,77.60728768272675,Bangalore Urban,2025-04-26 21:13:01,Open
1645,CMP11644,Matrimonial Scam,70313,MULE_RAND_9442,ATM_GEN_44883,12.95629,78.27539,"Robertsonpet, India",2025-05-11 02:49:07,Open
1646,CMP11645,Investment Scam,111390,MULE_RINGLEADER_01,ATM_DEL_01,28.63129376026858,77.21669786562481,Connaught Place Block A,2025-04-21 12:18:24,Open
1647,CMP11646,Lottery Fraud,28979,MULE_RAND_9247,ATM_GEN_80949,26.32293,91.00632,"Barpeta, India",2025-09-07 01:27:53,Open
1648,CMP11647,Investment Scam,207025,MULE_RINGLEADER_01,ATM_DEL_01,28.631759131767577,77.21672428681389,Connaught Place Block A,2025-07-30 23:55:39,Open
1649,CMP11648,Matrimonial Scam,58266,MULE_RAND_9311,ATM_GEN_60337,23.18,88.58,"Aistala, India",2025-07-11 19:35:50,Open
1650,CMP11649,Matrimonial Scam,13629,MULE_RAND_3627,ATM_GEN_63599,18.51957,73.85535,"Pune, India",2025-07-15 19:36:09,Open
